dim,method,lambda,n_seeds,mean_reward_mean,mean_reward_std,bad_mass_mean,bad_mass_std,good_recall_mean,good_recall_std
3,bc,1.0,2,-1.2742608189582825,0.014516055583953857,0.0005,9.999999999999996e-05,0.012199999999999999,0.0007999999999999995
3,forward_kl,1.0,2,-0.5378139019012451,0.018986880779266357,0.0,0.0,0.018500000000000003,0.00020000000000000052
3,partial_ot,0.03,2,-0.3582855314016342,0.0012297481298446655,0.0,0.0,0.02645,0.0003499999999999996
3,partial_ot,0.05,2,-0.3600795865058899,0.0056819915771484375,0.0,0.0,0.02725,5.000000000000143e-05
3,partial_ot,0.1,2,-0.3577580899000168,0.004037544131278992,0.0,0.0,0.02775,0.0006500000000000013
3,partial_ot,0.3,2,-0.3653727024793625,0.0028087645769119263,0.0,0.0,0.02715,0.002149999999999999
3,partial_ot,1.0,2,-0.4177541583776474,0.0013617724180221558,0.0,0.0,0.0252,9.99999999999994e-05
3,unbalanced_ot,0.03,2,-0.3604665547609329,0.0010339468717575073,0.0,0.0,0.0288,0.0011000000000000003
3,unbalanced_ot,0.05,2,-0.36330097913742065,0.0004169046878814697,0.0,0.0,0.02685,4.99999999999997e-05
3,unbalanced_ot,0.1,2,-0.3635304421186447,0.004577323794364929,0.0,0.0,0.02505,0.0008500000000000001
3,unbalanced_ot,0.3,2,-0.3779343217611313,0.0006736069917678833,0.0,0.0,0.02545,0.0013500000000000005
3,unbalanced_ot,1.0,2,-1.8420111536979675,0.048278748989105225,0.0056500000000000005,5.000000000000013e-05,0.008150000000000001,0.0003500000000000005
3,wasserstein,0.03,2,-0.3641144633293152,0.007188946008682251,0.0,0.0,0.02745,0.0002500000000000002
3,wasserstein,0.05,2,-0.36533036828041077,0.0014526546001434326,0.0,0.0,0.0266,0.0011999999999999997
3,wasserstein,0.1,2,-0.3757440447807312,0.006962805986404419,0.0,0.0,0.0263,0.0005999999999999998
3,wasserstein,0.3,2,-0.8535370230674744,0.0105246901512146,0.0,0.0,0.0115,0.0004000000000000002
3,wasserstein,1.0,2,-1.847792148590088,0.03295743465423584,0.0057,0.0005999999999999998,0.00765,0.00014999999999999996
4,bc,1.0,2,-1.356301486492157,0.013935267925262451,0.00065,0.00015000000000000001,0.00465,0.0004500000000000003
4,forward_kl,1.0,2,-0.5505582392215729,0.03451654314994812,0.0,0.0,0.01015,0.0012500000000000002
4,partial_ot,0.03,2,-0.4817221462726593,0.00340232253074646,0.0,0.0,0.01035,0.0008500000000000001
4,partial_ot,0.05,2,-0.47994545102119446,0.004280269145965576,0.0,0.0,0.009999999999999998,0.001
