dim,forward_kl_mean_reward,reverse_kl_mean_reward,best_wasserstein_lambda,best_wasserstein_reward,best_partial_lambda,best_partial_reward,best_unbalanced_lambda,best_unbalanced_reward,best_partial_minus_kl,best_l2_lambda,best_l2_reward,best_l2_minus_kl,best_ot_minus_reverse_kl,best_l2_minus_reverse_kl,all_ot_beat_kl
2,-0.7218341827392578,-0.7809133132298788,0.05,-0.1668446660041809,0.03,-0.3238767584164937,0.03,-0.1652937481800715,0.3979574243227641,0.03,-0.16461427509784698,0.5572199076414108,0.6156195650498073,0.6162990381320318,1
4,-1.0239398280779521,-1.112092137336731,0.05,-0.32985344529151917,0.03,-0.5178387761116028,0.03,-0.33195992310841876,0.5061010519663494,0.03,-0.32801318168640137,0.6959266463915508,0.7822386920452118,0.7840789556503296,1
8,-1.5638092756271362,-1.4041237433751423,0.03,-0.6610702077547709,0.03,-0.8672934571901957,0.1,-0.6604522864023844,0.6965158184369405,0.05,-0.6588269670804342,0.904982308546702,0.7436714569727579,0.7452967762947081,1
