dim,forward_kl_mean_reward,reverse_kl_mean_reward,best_wasserstein_lambda,best_wasserstein_reward,best_partial_lambda,best_partial_reward,best_unbalanced_lambda,best_unbalanced_reward,best_partial_minus_kl,best_l2_lambda,best_l2_reward,best_l2_minus_kl,best_ot_minus_reverse_kl,best_l2_minus_reverse_kl,all_ot_beat_kl
2,-0.36793750524520874,-0.322025070587794,0.03,-0.16860127945741019,0.03,-0.2748269985119502,0.05,-0.16450575987497965,0.09311050673325855,0.1,-0.16602967182795206,0.20190783341725668,0.15751931071281436,0.15599539875984195,1
4,-0.4067975878715515,-0.3834364712238312,0.03,-0.3359319567680359,0.03,-0.3991374472777049,0.05,-0.33160073558489483,0.0076601405938466205,0.03,-0.3293214241663615,0.07747616370519,0.05183573563893634,0.05411504705746967,1
8,-0.5838444232940674,-0.4551535447438558,0.05,-0.6656760573387146,0.03,-0.7248179713884989,0.1,-0.6597008109092712,-0.14097354809443152,0.03,-0.6580681403477987,-0.07422371705373132,-0.20454726616541546,-0.20291459560394293,0
