dim,forward_kl_mean_reward,reverse_kl_mean_reward,best_wasserstein_lambda,best_wasserstein_reward,best_partial_lambda,best_partial_reward,best_unbalanced_lambda,best_unbalanced_reward,best_partial_minus_kl,best_l2_lambda,best_l2_reward,best_l2_minus_kl,best_ot_minus_reverse_kl,best_l2_minus_reverse_kl,all_ot_beat_kl
2,-0.10831877340873082,-0.0666614646712939,0.03,-0.16612506409486136,0.03,-0.24172132213910422,0.03,-0.16466924051443735,-0.13340254873037338,0.05,-0.16437673072020212,-0.0560579573114713,-0.09800777584314345,-0.09771526604890822,0
4,-0.1935856988032659,-0.08495195209980011,0.03,-0.3339834411938985,0.03,-0.369286706050237,0.05,-0.3290623227755229,-0.1757010072469711,0.1,-0.33002283175786334,-0.13643713295459745,-0.24411037067572278,-0.24507087965806323,0
8,-0.3649566372235616,-0.12761422991752625,0.05,-0.6645816365877787,0.03,-0.7019656101862589,0.1,-0.659013549486796,-0.33700897296269733,0.1,-0.6583243409792582,-0.2933677037556966,-0.5313993195692698,-0.5307101110617319,0
