dim,seed,method,lambda,mean_reward,bad_mass,good_recall,final_loss
4,1,unbalanced_ot,1.0,-1.0222057104110718,0.0004,0.0106,7.538182258605957
5,0,bc,1.0,-1.5075799226760864,0.005,0.0052,7.344499111175537
5,0,forward_kl,1.0,-0.8614304661750793,0.0,0.0054,0.11105045676231384
5,0,wasserstein,0.03,-0.5973514914512634,0.0,0.0119,2.2825405597686768
5,0,partial_ot,0.03,-0.59905606508255,0.0,0.0102,1.2228025197982788
5,0,unbalanced_ot,0.03,-0.6065230369567871,0.0,0.0135,0.8921794295310974
5,0,wasserstein,0.05,-0.608360230922699,0.0,0.0117,1.6589174270629883
5,0,partial_ot,0.05,-0.5996315479278564,0.0,0.013,-0.49895596504211426
5,0,unbalanced_ot,0.05,-0.5961883664131165,0.0,0.0132,0.1565510332584381
5,0,wasserstein,0.1,-0.6071746349334717,0.0,0.0113,2.2321724891662598
5,0,partial_ot,0.1,-0.5989696979522705,0.0,0.0097,0.532374918460846
5,0,unbalanced_ot,0.1,-0.5928027033805847,0.0,0.013,1.558009386062622
5,0,wasserstein,0.3,-0.7133873105049133,0.0,0.0087,3.789153814315796
5,0,partial_ot,0.3,-0.5912114977836609,0.0,0.0117,1.3524435758590698
5,0,unbalanced_ot,0.3,-0.6064072251319885,0.0,0.0114,2.0959970951080322
5,0,wasserstein,1.0,-1.6943508386611938,0.009,0.0044,11.116811752319336
5,0,partial_ot,1.0,-0.6005311608314514,0.0,0.0101,1.5596728324890137
5,0,unbalanced_ot,1.0,-1.1421555280685425,0.0002,0.0041,5.788149356842041
5,1,bc,1.0,-1.499877691268921,0.0061,0.0063,7.952511310577393
5,1,forward_kl,1.0,-0.7244395613670349,0.0,0.009,1.8227343559265137
5,1,wasserstein,0.03,-0.6061056852340698,0.0,0.0101,0.6075410842895508
5,1,partial_ot,0.03,-0.6069342494010925,0.0,0.0098,0.45794448256492615
5,1,unbalanced_ot,0.03,-0.6028965711593628,0.0,0.012,0.5942661762237549
5,1,wasserstein,0.05,-0.6022378206253052,0.0,0.0135,2.275909662246704
5,1,partial_ot,0.05,-0.5935478210449219,0.0,0.0126,0.9573948979377747
5,1,unbalanced_ot,0.05,-0.5999593138694763,0.0,0.013,0.7851114273071289
5,1,wasserstein,0.1,-0.6092115044593811,0.0,0.0132,2.010172128677368
5,1,partial_ot,0.1,-0.603888750076294,0.0,0.0119,0.8803205490112305
5,1,unbalanced_ot,0.1,-0.6063590049743652,0.0,0.0096,1.3334180116653442
5,1,wasserstein,0.3,-0.7217721939086914,0.0,0.0089,3.945552110671997
5,1,partial_ot,0.3,-0.5998516082763672,0.0,0.0114,0.7070410847663879
5,1,unbalanced_ot,0.3,-0.6108006834983826,0.0,0.0118,1.6729615926742554
5,1,wasserstein,1.0,-1.7091988325119019,0.0108,0.0044,11.587725639343262
5,1,partial_ot,1.0,-0.6006760597229004,0.0,0.0117,1.1566145420074463
5,1,unbalanced_ot,1.0,-1.1139057874679565,0.0002,0.0059,7.258730411529541
8,0,bc,1.0,-1.8007240295410156,0.0048,0.0008,7.7499918937683105
8,0,forward_kl,1.0,-1.0781605243682861,0.0,0.0012,-0.6352574825286865
8,0,wasserstein,0.03,-0.9611550569534302,0.0,0.0011,1.214763879776001
8,0,partial_ot,0.03,-0.95392245054245,0.0,0.0014,1.1271116733551025
8,0,unbalanced_ot,0.03,-0.9528377652168274,0.0,0.0022,1.62785804271698
8,0,wasserstein,0.05,-0.9652341604232788,0.0,0.0022,1.9660205841064453
8,0,partial_ot,0.05,-0.9601120948791504,0.0,0.0017,1.0977203845977783
8,0,unbalanced_ot,0.05,-0.9654546976089478,0.0,0.001,1.1358916759490967
8,0,wasserstein,0.1,-0.953029215335846,0.0,0.0009,3.0995864868164062
8,0,partial_ot,0.1,-0.9512685537338257,0.0,0.0016,0.4169917404651642
8,0,unbalanced_ot,0.1,-0.9653550982475281,0.0,0.0019,1.709073543548584
8,0,wasserstein,0.3,-1.063517451286316,0.0,0.001,4.3624725341796875
8,0,partial_ot,0.3,-0.9503757953643799,0.0,0.0021,1.1247870922088623
8,0,unbalanced_ot,0.3,-0.9616537094116211,0.0,0.0008,1.9816381931304932
8,0,wasserstein,1.0,-2.0606887340545654,0.0097,0.0003,12.4717435836792
8,0,partial_ot,1.0,-0.9609754681587219,0.0,0.0011,0.9452541470527649
8,0,unbalanced_ot,1.0,-1.5408788919448853,0.0005,0.0007,7.5141520500183105
8,1,bc,1.0,-1.819059133529663,0.0063,0.001,8.60063362121582
8,1,forward_kl,1.0,-1.1852763891220093,0.0,0.0008,-0.3158359229564667
8,1,wasserstein,0.03,-0.9694377183914185,0.0,0.0017,1.097670078277588
8,1,partial_ot,0.03,-0.960074245929718,0.0,0.0013,0.7636839151382446
8,1,unbalanced_ot,0.03,-0.9671683311462402,0.0,0.002,0.3810390532016754
8,1,wasserstein,0.05,-0.9648982286453247,0.0,0.0017,2.793520212173462
