dim,method,lambda,n_seeds,mean_reward_mean,mean_reward_std,bad_mass_mean,bad_mass_std,good_recall_mean,good_recall_std
4,wasserstein,1.0,3,-1.6962375243504841,0.015185689867807255,0.015,0.0006480740698407867,0.011733333333333333,0.0007408703590297624
8,bc,1.0,3,-2.1131609280904136,0.019967508522217643,0.020666666666666667,0.002946561084081276,0.0017333333333333333,0.000262466929133727
8,forward_kl,1.0,3,-0.3649566372235616,0.0006302218188934345,0.0,0.0,0.03953333333333334,0.002735365098523818
8,l2_constraint,0.03,3,-0.6586006283760071,0.0025666409274211566,0.0,0.0,0.0059,0.00032659863237109054
8,l2_constraint,0.05,3,-0.6633319060007731,0.005058622708128159,0.0,0.0,0.0057666666666666665,0.0006944222218666552
8,l2_constraint,0.1,3,-0.6583243409792582,0.0017597959174309207,0.0,0.0,0.004933333333333334,0.00037712361663282514
8,l2_constraint,0.3,3,-0.6648824214935303,0.0032098277037827115,0.0,0.0,0.0062,0.00035590260840104385
8,l2_constraint,1.0,3,-0.6660555799802145,0.002775223704204687,0.0,0.0,0.0056,0.0005715476066494082
8,partial_ot,0.03,3,-0.7019656101862589,0.014061146311824995,0.0,0.0,0.005,0.0006164414002968979
8,partial_ot,0.05,3,-0.9041107694307963,0.12303798036012575,0.0,0.0,0.0023333333333333335,0.0012657891697365018
8,partial_ot,0.1,3,-1.328352411588033,0.14336911804998326,0.0,0.0,0.0008,0.0006377042156569664
8,partial_ot,0.3,3,-3.1349129676818848,0.19335112922757383,0.0117,0.005404319260246073,0.0001,8.164965809277261e-05
8,partial_ot,1.0,3,-7.787975947062175,0.981961724029357,0.2773666666666667,0.03380358297906041,0.00013333333333333334,4.7140452079103176e-05
8,reverse_kl,1.0,3,-0.12761422991752625,0.0002688779996961297,0.0,0.0,0.4894666666666667,0.002762044331448884
8,unbalanced_ot,0.03,3,-0.662091871102651,0.002610211823458115,0.0,0.0,0.0067,0.0004898979485566355
8,unbalanced_ot,0.05,3,-0.6609080831209818,0.0033053768668290075,0.0,0.0,0.005,0.0010424330514074596
8,unbalanced_ot,0.1,3,-0.659013549486796,0.004256632893791055,0.0,0.0,0.005233333333333334,0.0002624669291337269
8,unbalanced_ot,0.3,3,-0.6631705363591512,0.0022418048326296853,0.0,0.0,0.0057666666666666665,0.0005312459150169742
8,unbalanced_ot,1.0,3,-1.268272082010905,0.017002346724825118,0.0004333333333333333,0.00020548046676563254,0.0023333333333333335,0.0003681787005729087
8,wasserstein,0.03,3,-0.6647919615109762,0.0036169033534870928,0.0,0.0,0.0054333333333333326,0.00038586123009300746
8,wasserstein,0.05,3,-0.6645816365877787,0.000535973362756254,0.0,0.0,0.005933333333333335,0.00016996731711975955
8,wasserstein,0.1,3,-0.6658291419347128,0.004169722707739077,0.0,0.0,0.004666666666666666,0.0006128258770283414
8,wasserstein,0.3,3,-0.7981080810228983,0.005527311016445935,0.0,0.0,0.0033333333333333335,0.0007845734863959879
8,wasserstein,1.0,3,-2.007294853528341,0.01749283436678834,0.014499999999999999,0.0004082482904638627,0.0013666666666666669,0.00018856180831641265
