dim,seed,method,lambda,mean_reward,bad_mass,good_recall,final_loss
4,0,partial_ot,0.3,-0.48124170303344727,0.0,0.0107,-0.1809832751750946
4,0,unbalanced_ot,0.3,-0.5024731159210205,0.0,0.0089,3.6143574714660645
4,0,wasserstein,1.0,-1.9486029148101807,0.0048,0.004,18.940868377685547
4,0,partial_ot,1.0,-0.5295173525810242,0.0,0.0097,1.3504408597946167
4,0,unbalanced_ot,1.0,-1.9298752546310425,0.0063,0.003,12.744304656982422
4,1,bc,1.0,-1.3702367544174194,0.0008,0.0042,13.835709571838379
4,1,forward_kl,1.0,-0.721442699432373,0.0,0.007,1.5933927297592163
4,1,wasserstein,0.03,-0.48286956548690796,0.0,0.0124,1.1001230478286743
4,1,partial_ot,0.03,-0.47937920689582825,0.0,0.0116,0.40711379051208496
4,1,unbalanced_ot,0.03,-0.4875257909297943,0.0,0.0111,0.5988855957984924
4,1,wasserstein,0.05,-0.4822799265384674,0.0,0.0099,2.5269408226013184
4,1,partial_ot,0.05,-0.47877734899520874,0.0,0.0115,-0.06868551671504974
4,1,unbalanced_ot,0.05,-0.4829723536968231,0.0,0.0102,1.1515105962753296
4,1,wasserstein,0.1,-0.4976663589477539,0.0,0.011,2.5827271938323975
4,1,partial_ot,0.1,-0.4873943328857422,0.0,0.0094,0.18169352412223816
4,1,unbalanced_ot,0.1,-0.4834323227405548,0.0,0.012,1.3295865058898926
4,1,wasserstein,0.3,-0.9568222761154175,0.0,0.004,7.34259557723999
4,1,partial_ot,0.3,-0.4909311532974243,0.0,0.0098,0.502708375453949
4,1,unbalanced_ot,0.3,-0.503335177898407,0.0,0.0094,3.2712230682373047
4,1,wasserstein,1.0,-1.9752318859100342,0.0058,0.0028,19.44509506225586
4,1,partial_ot,1.0,-0.5288839340209961,0.0,0.0096,0.9745663404464722
4,1,unbalanced_ot,1.0,-1.9549649953842163,0.0061,0.003,13.879887580871582
5,0,bc,1.0,-1.477796196937561,0.0007,0.0021,12.149256706237793
5,0,forward_kl,1.0,-0.8463231325149536,0.0,0.0019,-0.15200325846672058
5,0,wasserstein,0.03,-0.5983100533485413,0.0,0.0037,2.6505320072174072
5,0,partial_ot,0.03,-0.5995697975158691,0.0,0.0036,1.225075364112854
5,0,unbalanced_ot,0.03,-0.6067619323730469,0.0,0.0051,0.9916497468948364
5,0,wasserstein,0.05,-0.6105234622955322,0.0,0.0039,2.4043545722961426
5,0,partial_ot,0.05,-0.6003596782684326,0.0,0.005,-0.49184057116508484
5,0,unbalanced_ot,0.05,-0.5966901183128357,0.0,0.005,0.3950587511062622
5,0,wasserstein,0.1,-0.6148049235343933,0.0,0.0037,3.294401168823242
5,0,partial_ot,0.1,-0.6007753610610962,0.0,0.0033,0.5377302765846252
5,0,unbalanced_ot,0.1,-0.5938698053359985,0.0,0.0045,2.013773202896118
5,0,wasserstein,0.3,-1.113703727722168,0.0,0.0018,7.264665126800537
5,0,partial_ot,0.3,-0.5991949439048767,0.0,0.0044,1.760125756263733
5,0,unbalanced_ot,0.3,-0.6226623058319092,0.0,0.0032,3.5425198078155518
