dim,seed,method,lambda,mean_reward,bad_mass,good_recall,final_loss
4,0,l2_constraint,0.1,-0.32909053564071655,0.0,0.0444,1.8985356092453003
4,0,l2_constraint,0.3,-0.3330947756767273,0.0,0.0456,4.818173408508301
4,0,l2_constraint,1.0,-0.33599230647087097,0.0,0.0462,16.167564392089844
4,0,partial_ot,0.03,-0.3801407814025879,0.0,0.0348,-1.4024235010147095
4,0,partial_ot,0.05,-0.4342974126338959,0.0,0.0281,-1.8118318319320679
4,0,partial_ot,0.1,-1.4098325967788696,0.0,0.0014,-3.7418460845947266
4,0,partial_ot,0.3,-3.8800389766693115,0.049,0.0006,-22.934398651123047
4,0,partial_ot,1.0,-9.790153503417969,0.3485,0.0018,-109.92185974121094
4,0,reverse_kl,1.0,-0.2773415148258209,0.0,0.0756,-1.4261646270751953
4,0,unbalanced_ot,0.03,-0.33537420630455017,0.0,0.0488,0.5218753814697266
4,0,unbalanced_ot,0.05,-0.3299536108970642,0.0,0.0493,0.5456284284591675
4,0,unbalanced_ot,0.1,-0.3293714225292206,0.0,0.0456,0.8884561061859131
4,0,unbalanced_ot,0.3,-0.336823970079422,0.0,0.0463,2.0195891857147217
4,0,unbalanced_ot,1.0,-0.9025958180427551,0.0004,0.0168,6.938166618347168
4,0,wasserstein,0.03,-0.33034610748291016,0.0,0.0502,0.42402106523513794
4,0,wasserstein,0.05,-0.33465179800987244,0.0,0.045,0.870887279510498
4,0,wasserstein,0.1,-0.33857157826423645,0.0,0.0429,2.203197956085205
4,0,wasserstein,0.3,-0.4600285291671753,0.0,0.0291,3.7471978664398193
4,0,wasserstein,1.0,-1.7073173522949219,0.0165,0.0115,11.952678680419922
4,1,bc,1.0,-1.8100271224975586,0.0232,0.0107,5.638840675354004
4,1,forward_kl,1.0,-0.34337353706359863,0.0,0.0542,-0.3503741919994354
4,1,l2_constraint,0.03,-0.32889053225517273,0.0,0.0458,0.7953206896781921
4,1,l2_constraint,0.05,-0.3315378725528717,0.0,0.0521,0.7805790901184082
4,1,l2_constraint,0.1,-0.3323066532611847,0.0,0.0454,1.320555567741394
4,1,l2_constraint,0.3,-0.33346226811408997,0.0,0.0488,4.029753684997559
4,1,l2_constraint,1.0,-0.3396136164665222,0.0,0.0495,14.491531372070312
4,1,partial_ot,0.03,-0.35162967443466187,0.0,0.0468,-0.5289380550384521
4,1,partial_ot,0.05,-0.37361764907836914,0.0,0.0364,-1.9506999254226685
4,1,partial_ot,0.1,-1.966538667678833,0.0,0.0001,-5.899371147155762
4,1,partial_ot,0.3,-3.326573371887207,0.0475,0.0023,-18.26822280883789
4,1,partial_ot,1.0,-9.528046607971191,0.3391,0.0018,-98.63861083984375
4,1,reverse_kl,1.0,-0.2454928159713745,0.0,0.0992,-1.1701819896697998
4,1,unbalanced_ot,0.03,-0.33037737011909485,0.0,0.0482,0.5967271327972412
4,1,unbalanced_ot,0.05,-0.33278247714042664,0.0,0.048,0.25208261609077454
4,1,unbalanced_ot,0.1,-0.3344624638557434,0.0,0.0474,0.523242712020874
4,1,unbalanced_ot,0.3,-0.3377617597579956,0.0,0.0471,1.4872326850891113
4,1,unbalanced_ot,1.0,-0.9349886775016785,0.0007,0.0176,7.209617614746094
4,1,wasserstein,0.03,-0.33635130524635315,0.0,0.0472,1.0375967025756836
4,1,wasserstein,0.05,-0.3317137062549591,0.0,0.048,0.7302755117416382
4,1,wasserstein,0.1,-0.3419899344444275,0.0,0.0434,2.0357184410095215
4,1,wasserstein,0.3,-0.4763157367706299,0.0,0.0307,3.690455675125122
4,1,wasserstein,1.0,-1.7262988090515137,0.0159,0.0132,9.945601463317871
4,2,bc,1.0,-1.806870698928833,0.0204,0.0131,5.7629899978637695
4,2,forward_kl,1.0,-0.304287314414978,0.0,0.0652,-1.1754767894744873
4,2,l2_constraint,0.03,-0.3290984332561493,0.0,0.0496,0.9695136547088623
4,2,l2_constraint,0.05,-0.33133628964424133,0.0,0.0501,0.70890212059021
4,2,l2_constraint,0.1,-0.3298150300979614,0.0,0.0493,1.9166394472122192
4,2,l2_constraint,0.3,-0.33879297971725464,0.0,0.0477,4.1080169677734375
4,2,l2_constraint,1.0,-0.3331120014190674,0.0,0.053,15.31143569946289
4,2,partial_ot,0.03,-0.3803931176662445,0.0,0.0369,-0.4619232416152954
4,2,partial_ot,0.05,-0.48022764921188354,0.0,0.0239,-1.1286842823028564
4,2,partial_ot,0.1,-1.7660292387008667,0.0,0.0005,-6.871666431427002
4,2,partial_ot,0.3,-3.8034772872924805,0.0152,0.0002,-23.517555236816406
4,2,partial_ot,1.0,-8.990159034729004,0.3263,0.0006,-93.24539184570312
4,2,reverse_kl,1.0,-0.3240395188331604,0.0,0.058,-1.1179555654525757
4,2,unbalanced_ot,0.03,-0.331391841173172,0.0,0.0471,0.5816248059272766
4,2,unbalanced_ot,0.05,-0.33049827814102173,0.0,0.0459,0.6356937289237976
4,2,unbalanced_ot,0.1,-0.3303469121456146,0.0,0.0466,0.7235239744186401
4,2,unbalanced_ot,0.3,-0.3358358144760132,0.0,0.0482,1.8364510536193848
4,2,unbalanced_ot,1.0,-0.9448087811470032,0.0004,0.0182,6.472499370574951
4,2,wasserstein,0.03,-0.3371582627296448,0.0,0.0418,0.8088992238044739
4,2,wasserstein,0.05,-0.3340443968772888,0.0,0.0488,0.7901250720024109
