dim,seed,method,lambda,mean_reward,bad_mass,good_recall,final_loss
4,1,unbalanced_ot,1.0,-1.0555006265640259,0.0008,0.0097,7.379890441894531
5,0,bc,1.0,-1.5075799226760864,0.005,0.0052,7.344499111175537
5,0,forward_kl,1.0,-0.5844218134880066,0.0,0.0112,3.350473165512085
5,0,wasserstein,0.03,-0.6019700169563293,0.0,0.0113,0.8595579862594604
5,0,partial_ot,0.03,-0.5991795659065247,0.0,0.0116,0.4666702449321747
5,0,unbalanced_ot,0.03,-0.6038634181022644,0.0,0.0127,0.882245659828186
5,0,wasserstein,0.05,-0.6121273636817932,0.0,0.0118,1.7489138841629028
5,0,partial_ot,0.05,-0.5973390340805054,0.0,0.0125,0.28918254375457764
5,0,unbalanced_ot,0.05,-0.5940297842025757,0.0,0.0128,1.1112769842147827
5,0,wasserstein,0.1,-0.6096138954162598,0.0,0.0115,1.656618595123291
5,0,partial_ot,0.1,-0.5962113738059998,0.0,0.0092,0.8568236827850342
5,0,unbalanced_ot,0.1,-0.5926221609115601,0.0,0.0126,1.0987827777862549
5,0,wasserstein,0.3,-0.7161272764205933,0.0,0.0085,3.975767135620117
5,0,partial_ot,0.3,-0.5943939685821533,0.0,0.0108,0.36384832859039307
5,0,unbalanced_ot,0.3,-0.6059376001358032,0.0,0.0093,2.21634578704834
5,0,wasserstein,1.0,-1.6995378732681274,0.0086,0.0034,11.270401000976562
5,0,partial_ot,1.0,-0.5999917984008789,0.0,0.0116,0.9323246479034424
5,0,unbalanced_ot,1.0,-1.1615192890167236,0.0004,0.0048,6.878852844238281
5,1,bc,1.0,-1.499877691268921,0.0061,0.0063,7.952511310577393
5,1,forward_kl,1.0,-0.591783881187439,0.0,0.0148,-0.7919960618019104
5,1,wasserstein,0.03,-0.6054568290710449,0.0,0.012,0.9084932804107666
5,1,partial_ot,0.03,-0.5992758274078369,0.0,0.0102,0.5510357022285461
5,1,unbalanced_ot,0.03,-0.6063209176063538,0.0,0.0118,0.6770511269569397
5,1,wasserstein,0.05,-0.5958134531974792,0.0,0.0116,1.490004062652588
5,1,partial_ot,0.05,-0.594553530216217,0.0,0.0123,0.3798399269580841
5,1,unbalanced_ot,0.05,-0.6003409028053284,0.0,0.0123,0.9308204650878906
5,1,wasserstein,0.1,-0.608864963054657,0.0,0.0147,1.6815754175186157
5,1,partial_ot,0.1,-0.6106320023536682,0.0,0.0103,0.4474579095840454
5,1,unbalanced_ot,0.1,-0.6048352718353271,0.0,0.0123,1.1031582355499268
5,1,wasserstein,0.3,-0.7247823476791382,0.0,0.0093,4.004977703094482
5,1,partial_ot,0.3,-0.6021949052810669,0.0,0.0116,0.4628150165081024
5,1,unbalanced_ot,0.3,-0.6067114472389221,0.0,0.0112,2.188866376876831
5,1,wasserstein,1.0,-1.717765212059021,0.0107,0.004,11.671584129333496
5,1,partial_ot,1.0,-0.5963071584701538,0.0,0.0128,0.8234838843345642
5,1,unbalanced_ot,1.0,-1.1203773021697998,0.0006,0.005,6.095274925231934
8,0,bc,1.0,-1.8007240295410156,0.0048,0.0008,7.7499918937683105
8,0,forward_kl,1.0,-0.9386719465255737,0.0,0.0024,-0.9002513289451599
8,0,wasserstein,0.03,-0.9636404514312744,0.0,0.0012,1.5206091403961182
8,0,partial_ot,0.03,-0.9538090825080872,0.0,0.0012,0.9746853113174438
8,0,unbalanced_ot,0.03,-0.9541025161743164,0.0,0.0017,1.612060308456421
8,0,wasserstein,0.05,-0.9632826447486877,0.0,0.0018,1.9273990392684937
8,0,partial_ot,0.05,-0.9576775431632996,0.0,0.0017,0.8810953497886658
8,0,unbalanced_ot,0.05,-0.9692569375038147,0.0,0.0015,1.2734193801879883
8,0,wasserstein,0.1,-0.9556681513786316,0.0,0.0012,2.4973201751708984
8,0,partial_ot,0.1,-0.9558812379837036,0.0,0.0013,1.0265660285949707
8,0,unbalanced_ot,0.1,-0.9657769799232483,0.0,0.0021,1.4884099960327148
8,0,wasserstein,0.3,-1.0614817142486572,0.0,0.001,4.772331237792969
8,0,partial_ot,0.3,-0.9598302841186523,0.0,0.0019,0.8679000735282898
8,0,unbalanced_ot,0.3,-0.9612628817558289,0.0,0.0005,2.5784971714019775
8,0,wasserstein,1.0,-2.059465169906616,0.0105,0.0004,13.128462791442871
8,0,partial_ot,1.0,-0.9545046091079712,0.0,0.0014,1.0202316045761108
8,0,unbalanced_ot,1.0,-1.5303092002868652,0.0005,0.0006,7.978933811187744
8,1,bc,1.0,-1.819059133529663,0.0063,0.001,8.60063362121582
8,1,forward_kl,1.0,-0.8318411111831665,0.0,0.0028,1.016788363456726
8,1,wasserstein,0.03,-0.968266487121582,0.0,0.0018,1.610461711883545
8,1,partial_ot,0.03,-0.9589849710464478,0.0,0.0014,0.905566394329071
8,1,unbalanced_ot,0.03,-0.9705089926719666,0.0,0.002,1.097147822380066
8,1,wasserstein,0.05,-0.96132493019104,0.0,0.0019,1.5783812999725342
8,1,partial_ot,0.05,-0.9514456987380981,0.0,0.0012,1.0291515588760376
8,1,unbalanced_ot,0.05,-0.9621816277503967,0.0,0.0013,1.171714186668396
8,1,wasserstein,0.1,-0.9640539884567261,0.0,0.0013,1.753220796585083
8,1,partial_ot,0.1,-0.9582261443138123,0.0,0.0013,1.3520987033843994
8,1,unbalanced_ot,0.1,-0.9649006128311157,0.0,0.0011,1.4922337532043457
8,1,wasserstein,0.3,-1.058605670928955,0.0,0.0008,4.7655863761901855
8,1,partial_ot,0.3,-0.9579414129257202,0.0,0.0015,0.8596017956733704
8,1,unbalanced_ot,0.3,-0.963198721408844,0.0,0.0017,2.666058301925659
8,1,wasserstein,1.0,-2.1315512657165527,0.0096,0.0005,11.86637020111084
8,1,partial_ot,1.0,-0.9528297781944275,0.0,0.0016,1.0381141901016235
8,1,unbalanced_ot,1.0,-1.514413595199585,0.0006,0.0007,7.838712692260742
