dim,method,lambda,n_seeds,mean_reward_mean,mean_reward_std,bad_mass_mean,bad_mass_std,good_recall_mean,good_recall_std
2,bc,1.0,3,-1.6338697671890259,0.0020082998865938164,0.0058,0.0006164414002968974,0.022533333333333332,0.0010780641085864147
2,forward_kl,1.0,3,-0.39411412676175434,0.003879269904272085,0.0,0.0,0.016766666666666666,0.0005906681715556456
2,l2_constraint,0.03,3,-0.1650513013203939,0.0010317216427456837,0.0,0.0,0.0006,0.0002160246899469287
2,l2_constraint,0.05,3,-0.1644249310096105,0.002064400876377894,0.0,0.0,0.0003,8.164965809277261e-05
2,l2_constraint,0.1,3,-0.165218785405159,0.0019475954265876824,0.0,0.0,0.0004,8.164965809277262e-05
2,l2_constraint,0.3,3,-0.16765426099300385,0.0022345587687203684,0.0,0.0,0.0005333333333333334,0.00040276819911981907
2,l2_constraint,1.0,3,-0.1778077930212021,0.0038649729517823317,0.0,0.0,0.0014,0.0005099019513592785
2,partial_ot,0.03,3,-0.3316029558579127,0.08663310543392654,0.0,0.0,0.0169,0.010266774891204476
2,partial_ot,0.05,3,-0.8019546469052633,0.17970417231014568,0.0,0.0,0.06646666666666666,0.017740787906842116
2,partial_ot,0.1,3,-0.9394439061482748,0.2514632937973614,0.0,0.0,0.028566666666666667,0.024212439410811592
2,partial_ot,0.3,3,-3.257463216781616,0.05728026488484128,0.005933333333333335,0.0026132142830026183,0.018866666666666667,0.013483899864488596
2,partial_ot,1.0,3,-8.019325097401937,0.3503066225005924,0.22256666666666666,0.016445735685040732,0.009266666666666668,0.0015923427883328246
2,reverse_kl,1.0,3,-0.4276556770006816,0.025407655321360058,0.0,0.0,0.0226,0.0005099019513592786
2,unbalanced_ot,0.03,3,-0.16497045755386353,0.001460165089369397,0.0,0.0,0.0003333333333333333,4.714045207910318e-05
2,unbalanced_ot,0.05,3,-0.1672250231107076,0.0011208901340583265,0.0,0.0,0.0003,0.0002449489742783178
2,unbalanced_ot,0.1,3,-0.1691403885682424,0.002778277849650739,0.0,0.0,0.0005333333333333333,9.42809041582063e-05
2,unbalanced_ot,0.3,3,-0.19640697538852692,0.0029116091029497138,0.0,0.0,0.0021,0.00014142135623730948
2,unbalanced_ot,1.0,3,-2.3013509114583335,0.04853183935880447,0.01983333333333333,0.0013224556283251583,0.018933333333333333,0.0009030811456096046
2,wasserstein,0.03,3,-0.16742052137851715,0.0014765016560411546,0.0,0.0,0.0002666666666666666,4.714045207910315e-05
2,wasserstein,0.05,3,-0.17011264463265738,0.00066491943739442,0.0,0.0,0.0005666666666666667,9.428090415820633e-05
2,wasserstein,0.1,3,-0.1859712153673172,0.002272212485078295,0.0,0.0,0.0011,0.0003559026084010437
2,wasserstein,0.3,3,-0.6909330487251282,0.012944331549948642,0.0,0.0,0.020133333333333333,0.0011614167593456235
2,wasserstein,1.0,3,-2.772472063700358,0.03561049954012908,0.032799999999999996,0.0024166091947189147,0.015833333333333335,0.0003399346342395185
4,bc,1.0,3,-1.7615934213002522,0.015288066961706157,0.0065,0.0006480740698407862,0.006166666666666667,0.0002494438257849293
4,forward_kl,1.0,3,-0.5962319175402323,0.003095055600198431,0.0,0.0,0.0053,0.0008640987597877146
4,l2_constraint,0.03,3,-0.33200910687446594,0.0014883847199401064,0.0,0.0,0.0001,8.164965809277261e-05
4,l2_constraint,0.05,3,-0.3350740770498912,0.0019257257651628436,0.0,0.0,6.666666666666667e-05,4.714045207910317e-05
4,l2_constraint,0.1,3,-0.33087750275929767,0.0025290321604952834,0.0,0.0,3.3333333333333335e-05,4.714045207910317e-05
4,l2_constraint,0.3,3,-0.3365177313486735,0.001686196018774381,0.0,0.0,0.00016666666666666666,4.714045207910317e-05
4,l2_constraint,1.0,3,-0.3473464846611023,0.0014893001247413857,0.0,0.0,0.0002666666666666667,0.00018856180831641268
4,partial_ot,0.03,3,-0.4901556173960368,0.04256208442955852,0.0,0.0,0.0032666666666666664,0.0014197026292697903
4,partial_ot,0.05,3,-0.7972403963406881,0.17790364276944368,0.0,0.0,0.011233333333333333,0.004665714188512717
4,partial_ot,0.1,3,-1.8702788750330608,0.41646967240556904,0.0,0.0,0.012033333333333333,0.0027860764925289154
4,partial_ot,0.3,3,-3.523635149002075,0.09391425081438552,0.009066666666666667,0.01254042352642933,0.0023333333333333335,0.0025616834742454462
4,partial_ot,1.0,3,-9.49487272898356,0.35140458556047355,0.2563,0.011980818002123219,0.0014666666666666667,0.00024944382578492944
4,reverse_kl,1.0,3,-0.5840404232343038,0.007307600114063089,0.0,0.0,0.0095,0.0005715476066494085
4,unbalanced_ot,0.03,3,-0.3338988920052846,0.002498634436382536,0.0,0.0,0.00019999999999999998,0.0001414213562373095
4,unbalanced_ot,0.05,3,-0.32967161138852435,0.0029009641819378405,0.0,0.0,0.00016666666666666666,9.428090415820633e-05
4,unbalanced_ot,0.1,3,-0.3305536111195882,0.003319151934956118,0.0,0.0,0.0001,0.0
4,unbalanced_ot,0.3,3,-0.3588303526242574,0.0023545715593317157,0.0,0.0,0.00036666666666666667,4.714045207910318e-05
4,unbalanced_ot,1.0,3,-2.464035669962565,0.02806830021123119,0.019866666666666668,0.0009463379711052262,0.003566666666666667,0.00018856180831641279
4,wasserstein,0.03,3,-0.3353036642074585,0.001034801705667063,0.0,0.0,6.666666666666667e-05,9.428090415820634e-05
4,wasserstein,0.05,3,-0.3371723194917043,0.004457740450892093,0.0,0.0,3.3333333333333335e-05,4.714045207910317e-05
4,wasserstein,0.1,3,-0.35247276226679486,0.002918868010590299,0.0,0.0,0.00013333333333333334,4.7140452079103176e-05
4,wasserstein,0.3,3,-0.8597716490427653,0.003794504682611127,0.0,0.0,0.003766666666666667,0.0003681787005729086
4,wasserstein,1.0,3,-2.9573580423990884,0.038847728834822785,0.0326,0.002367840084690404,0.0033333333333333335,0.0005312459150169743
8,bc,1.0,3,-1.9968724250793457,0.02808013967937323,0.006066666666666667,0.0006847546194724709,0.0007333333333333333,0.00020548046676563257
8,forward_kl,1.0,3,-0.9863714575767517,0.007707068504345491,3.3333333333333335e-05,4.714045207910317e-05,0.0017000000000000001,0.000496655480858378
8,l2_constraint,0.03,3,-0.6586972077687582,0.0027420235447840977,0.0,0.0,3.3333333333333335e-05,4.7140452079103176e-05
8,l2_constraint,0.05,3,-0.6631086270014445,0.004955136749918741,0.0,0.0,3.3333333333333335e-05,4.7140452079103176e-05
8,l2_constraint,0.1,3,-0.6582962075869242,0.001714637697330918,0.0,0.0,0.0,0.0
8,l2_constraint,0.3,3,-0.6659329334894816,0.0022209882524702146,0.0,0.0,6.666666666666667e-05,9.428090415820635e-05
8,l2_constraint,1.0,3,-0.6725003719329834,0.006122131441922503,0.0,0.0,0.0,0.0
8,partial_ot,0.03,3,-0.8131147623062134,0.06260097540492451,0.0,0.0,0.00019999999999999998,8.16496580927726e-05
8,partial_ot,0.05,3,-0.9183396697044373,0.0981129703786472,0.0,0.0,0.00016666666666666666,0.0001247219128924647
8,partial_ot,0.1,3,-1.46765931447347,0.323017864840584,0.0,0.0,0.0007999999999999999,0.00037416573867739413
8,partial_ot,0.3,3,-3.053972005844116,0.19173823858621925,0.0012,0.001697056274847714,0.00013333333333333334,9.428090415820635e-05
8,partial_ot,1.0,3,-7.921008586883545,0.5815560153867815,0.19926666666666668,0.018535431535905016,0.0,0.0
8,reverse_kl,1.0,3,-0.8735118508338928,0.016600300608606386,0.0,0.0,0.0055000000000000005,0.0006683312551921144
8,unbalanced_ot,0.03,3,-0.6624649365743002,0.0026449594425275963,0.0,0.0,0.0,0.0
8,unbalanced_ot,0.05,3,-0.6615179181098938,0.003399150381432756,0.0,0.0,0.0,0.0
8,unbalanced_ot,0.1,3,-0.6605125268300375,0.0042286296506671905,0.0,0.0,3.3333333333333335e-05,4.7140452079103176e-05
8,unbalanced_ot,0.3,3,-0.6860082944234213,0.003221319849331504,0.0,0.0,0.0,0.0
8,unbalanced_ot,1.0,3,-2.8272648652394614,0.030476110624940503,0.0203,0.00043204937989385796,0.0003,0.00021602468994692868
8,wasserstein,0.03,3,-0.6660755674044291,0.0036530433307885714,0.0,0.0,3.3333333333333335e-05,4.7140452079103176e-05
8,wasserstein,0.05,3,-0.6674973964691162,0.0003899008972546644,0.0,0.0,0.0,0.0
8,wasserstein,0.1,3,-0.6771667202313741,0.004950984319392355,0.0,0.0,0.0,0.0
8,wasserstein,0.3,3,-1.200513442357381,0.012381554057861588,3.3333333333333335e-05,4.714045207910317e-05,0.00023333333333333333,0.00012472191289246472
8,wasserstein,1.0,3,-3.2665485541025796,0.01393126724547234,0.03213333333333333,0.0009672412085697954,0.00013333333333333334,4.7140452079103176e-05
