dim,method,lambda,n_seeds,mean_reward_mean,mean_reward_std,bad_mass_mean,bad_mass_std,good_recall_mean,good_recall_std
2,bc,1.0,3,-1.6441258986790974,0.007242376527276093,0.018866666666666667,0.0006236095644623225,0.030966666666666667,0.0022425184255405553
2,forward_kl,1.0,3,-0.7102748354276022,0.04545440667943967,9.999999999999999e-05,0.0001414213562373095,0.034633333333333335,0.004499135719471265
2,l2_constraint,0.03,3,-0.16452127695083618,0.001844519335887907,0.0,0.0,0.0007,0.00021602468994692868
2,l2_constraint,0.05,3,-0.16638045012950897,0.0018897842256325097,0.0,0.0,0.0008,0.0001414213562373095
2,l2_constraint,0.1,3,-0.16530326505502066,0.002222504889105177,0.0,0.0,0.0008666666666666666,0.0003771236166328254
2,l2_constraint,0.3,3,-0.1696753203868866,0.0012077649791374088,0.0,0.0,0.0007666666666666667,0.00026246692913372703
2,l2_constraint,1.0,3,-0.18258273104826608,0.003184822800975281,0.0,0.0,0.002533333333333333,0.00038586123009300746
2,partial_ot,0.03,3,-0.44201305508613586,0.07740757939172449,0.0,0.0,0.047066666666666666,0.015676805230091437
2,partial_ot,0.05,3,-0.9751226703325907,0.04665950383128115,0.0,0.0,0.1253,0.006819090848492929
2,partial_ot,0.1,3,-1.5275569359461467,0.11507912885034377,0.0,0.0,0.10973333333333334,0.00449172077889483
2,partial_ot,0.3,3,-3.2190606594085693,0.22261336271445234,0.02853333333333333,0.03710851953692335,0.025899999999999996,0.01793562562796923
2,partial_ot,1.0,3,-7.7429273923238116,0.5755317236747468,0.29883333333333334,0.01865696176289756,0.017733333333333334,0.0007542472332656509
2,reverse_kl,1.0,3,-0.7082293232282003,0.008615567151177499,6.666666666666667e-05,4.714045207910317e-05,0.04466666666666667,0.003570558624205587
2,unbalanced_ot,0.03,3,-0.16622821489969888,0.001177231894479897,0.0,0.0,0.0007666666666666667,0.00012472191289246472
