dim,forward_kl_mean_reward,reverse_kl_mean_reward,best_wasserstein_lambda,best_wasserstein_reward,best_partial_lambda,best_partial_reward,best_unbalanced_lambda,best_unbalanced_reward,best_partial_minus_kl,best_l2_lambda,best_l2_reward,best_l2_minus_kl,best_ot_minus_reverse_kl,best_l2_minus_reverse_kl,all_ot_beat_kl
2,-0.8379620711008707,-0.8708952267964681,0.03,-0.16865306595961252,0.03,-0.3331131140391032,0.05,-0.1646463672320048,0.5048489570617676,0.03,-0.16460512578487396,0.6733569453159968,0.7062488595644634,0.7062901010115942,1
4,-0.9440412720044454,-1.0236010750134785,0.03,-0.3359766701857249,0.03,-0.49358898401260376,0.05,-0.3317041794459025,0.45045228799184167,0.1,-0.3303699890772502,0.6136712829271953,0.6918968955675759,0.6932310859362283,1
8,-1.3004260063171387,-1.2374589443206787,0.05,-0.6656825542449951,0.03,-0.8044689893722534,0.1,-0.6598843137423197,0.49595701694488525,0.03,-0.6594273050626119,0.6409987012545267,0.577574630578359,0.5780316392580668,1
