dim,method,lambda,n_seeds,mean_reward_mean,mean_reward_std,bad_mass_mean,bad_mass_std,good_recall_mean,good_recall_std
2,bc,1.0,3,-1.627307653427124,0.003402221333706732,0.0056,0.0004898979485566355,0.02716666666666667,0.0010338708279513877
2,forward_kl,1.0,3,-0.3430686891078949,0.040262565000662276,0.0,0.0,0.0682,0.005151698748956506
2,l2_constraint,0.03,3,-0.16459507743517557,0.0018068294236333587,0.0,0.0,0.10556666666666666,0.0015107025591499551
2,l2_constraint,0.05,3,-0.16636107861995697,0.0021133913244715547,0.0,0.0,0.10453333333333333,0.0004189935029992173
2,l2_constraint,0.1,3,-0.16499902804692587,0.0008257757723721811,0.0,0.0,0.10743333333333333,0.0025302612952464495
2,l2_constraint,0.3,3,-0.16826537748177847,0.0007190082236210178,0.0,0.0,0.1057,0.00253902868567227
2,l2_constraint,1.0,3,-0.1750828524430593,0.002782204793270832,0.0,0.0,0.10066666666666667,0.0008576453553512423
2,partial_ot,0.03,3,-0.2748269985119502,0.03347389060409429,0.0,0.0,0.06466666666666666,0.009443633952151167
2,partial_ot,0.05,3,-0.5513924260934194,0.15601025869424218,0.0,0.0,0.027733333333333332,0.015947065212410995
2,partial_ot,0.1,3,-1.6199125051498413,0.06347913507118688,0.0,0.0,0.0005666666666666667,0.00026246692913372703
2,partial_ot,0.3,3,-3.241300582885742,0.02898585386336408,0.006966666666666666,0.005555377774933242,0.0038666666666666663,0.0031899146627387314
2,partial_ot,1.0,3,-8.37797482808431,0.9131731095387996,0.2325,0.024326665753174378,0.0067666666666666665,0.0016357125528513726
2,reverse_kl,1.0,3,-0.322025070587794,0.03838946023749562,0.0,0.0,0.08036666666666667,0.00620340408342244
2,unbalanced_ot,0.03,3,-0.1665022373199463,0.0012103708226513794,0.0,0.0,0.10376666666666666,0.0019154343864744823
2,unbalanced_ot,0.05,3,-0.16450575987497965,0.0031179149000123215,0.0,0.0,0.10823333333333333,0.003204510709747888
2,unbalanced_ot,0.1,3,-0.16749292612075806,0.003140086084192522,0.0,0.0,0.10463333333333334,0.003679069930778095
2,unbalanced_ot,0.3,3,-0.18943828841050467,0.0020338079754937326,0.0,0.0,0.09456666666666667,0.0017249798710580815
2,unbalanced_ot,1.0,3,-2.3661168416341147,0.04883767469778681,0.0208,0.0027580186124583485,0.02153333333333333,0.0009392668535736915
2,wasserstein,0.03,3,-0.16860127945741019,0.0028553579127764033,0.0,0.0,0.10396666666666667,0.0005436502143433347
2,wasserstein,0.05,3,-0.1723711440960566,0.0020012891611876156,0.0,0.0,0.10183333333333333,0.003318969050105104
2,wasserstein,0.1,3,-0.18607390423615774,0.002057431138769249,0.0,0.0,0.09583333333333333,0.0015173075568988082
2,wasserstein,0.3,3,-0.7029833594957987,0.00980329329672079,3.3333333333333335e-05,4.7140452079103176e-05,0.03863333333333333,0.0014383632673594271
2,wasserstein,1.0,3,-2.7666409810384116,0.06345652672558488,0.032466666666666665,0.0029397656747132458,0.0172,0.000993310961716755
4,bc,1.0,3,-1.755796988805135,0.013222687464709674,0.005866666666666667,0.00044969125210773475,0.008100000000000001,0.0005887840577551896
4,forward_kl,1.0,3,-0.43250393867492676,0.028079466207540305,0.0,0.0,0.01976666666666667,0.002456736769691771
4,l2_constraint,0.03,3,-0.33077068130175274,0.0025436932502873925,0.0,0.0,0.021366666666666662,0.0014383632673594278
4,l2_constraint,0.05,3,-0.33239708344141644,0.0010111622979364254,0.0,0.0,0.02206666666666667,0.00135236418500672
4,l2_constraint,0.1,3,-0.3302663763364156,0.0013772173050498658,0.0,0.0,0.0214,0.00024494897427831773
4,l2_constraint,0.3,3,-0.33584760626157123,0.002674098150758703,0.0,0.0,0.0214,0.0004546060565661953
4,l2_constraint,1.0,3,-0.33809928099314374,0.003295759858075265,0.0,0.0,0.022733333333333338,0.0013888444437333114
4,partial_ot,0.03,3,-0.3991374472777049,0.006377726363377978,0.0,0.0,0.014366666666666666,0.00046427960923947056
4,partial_ot,0.05,3,-0.6484773953755697,0.06537029576962707,0.0,0.0,0.0061333333333333335,0.0012552113589175155
4,partial_ot,0.1,3,-1.7953614393870037,0.3581818955482307,0.0,0.0,0.0003333333333333333,0.000339934634239519
4,partial_ot,0.3,3,-3.3925612767537436,0.15963117693857673,0.00036666666666666667,0.0005185449728701349,9.999999999999999e-05,0.0001414213562373095
4,partial_ot,1.0,3,-9.073309580485025,0.17092857866058583,0.24073333333333333,0.008187117251443813,0.0008666666666666666,0.00033993463423951894
4,reverse_kl,1.0,3,-0.3834364712238312,0.03174957910157625,0.0,0.0,0.03386666666666666,0.002129684379328439
4,unbalanced_ot,0.03,3,-0.3326220015684764,0.002158449798300218,0.0,0.0,0.021633333333333334,0.001452201394052798
4,unbalanced_ot,0.05,3,-0.33160073558489483,0.0012126127634935243,0.0,0.0,0.02093333333333333,0.0010498677165349077
4,unbalanced_ot,0.1,3,-0.3324491282304128,0.0021969237518627803,0.0,0.0,0.020666666666666667,0.00023570226039551604
4,unbalanced_ot,0.3,3,-0.3549661636352539,0.0018248072466938254,0.0,0.0,0.019633333333333332,0.0010077477638553993
4,unbalanced_ot,1.0,3,-2.425227324167887,0.048919253397387404,0.01813333333333333,0.0006944222218666543,0.0042,0.0005887840577551898
4,wasserstein,0.03,3,-0.3359319567680359,0.0030840789006103017,0.0,0.0,0.02086666666666667,0.0020531818125912667
4,wasserstein,0.05,3,-0.33639122049013775,0.0013608833452447944,0.0,0.0,0.0207,0.0004242640687119276
