dim,method,lambda,n_seeds,mean_reward_mean,mean_reward_std,bad_mass_mean,bad_mass_std,good_recall_mean,good_recall_std
5,wasserstein,0.05,2,-0.6093974113464355,0.006210446357727051,0.0,0.0,0.0037,0.0004999999999999998
5,wasserstein,0.1,2,-0.6174501478672028,0.002895444631576538,0.0,0.0,0.0045,0.0002999999999999999
5,wasserstein,0.3,2,-1.1213620901107788,0.00649261474609375,0.0,0.0,0.00205,0.00045
5,wasserstein,1.0,2,-2.088198184967041,0.025612354278564453,0.0062,0.0005999999999999998,0.0014,0.00010000000000000005
8,bc,1.0,2,-1.7499196529388428,0.008882522583007812,0.00075,0.00015000000000000001,0.00025,0.00025
8,forward_kl,1.0,2,-0.696083664894104,0.002134084701538086,0.0,0.0,0.0010500000000000002,5.000000000000002e-05
8,partial_ot,0.03,2,-0.9595491290092468,0.00322568416595459,0.0,0.0,0.00030000000000000003,0.0002
8,partial_ot,0.05,2,-0.9553716778755188,0.004204690456390381,0.0,0.0,0.00025,0.00015000000000000001
8,partial_ot,0.1,2,-0.9635843336582184,5.811452865600586e-06,0.0,0.0,0.00025,4.999999999999998e-05
8,partial_ot,0.3,2,-0.9638197124004364,0.0019726455211639404,0.0,0.0,0.00065,5.000000000000002e-05
8,partial_ot,1.0,2,-1.0110672116279602,0.0011386275291442871,0.0,0.0,0.00025,4.999999999999998e-05
8,unbalanced_ot,0.03,2,-0.9623742401599884,0.004699617624282837,0.0,0.0,0.00030000000000000003,0.0002
8,unbalanced_ot,0.05,2,-0.9637065529823303,0.001826941967010498,0.0,0.0,0.00035,5.000000000000002e-05
8,unbalanced_ot,0.1,2,-0.9643934667110443,0.0019932687282562256,0.0,0.0,0.00015000000000000001,5e-05
8,unbalanced_ot,0.3,2,-0.9784875512123108,0.00040525197982788086,0.0,0.0,5e-05,5e-05
8,unbalanced_ot,1.0,2,-2.4137215614318848,0.005707740783691406,0.00545,0.00014999999999999996,5e-05,5e-05
8,wasserstein,0.03,2,-0.9658360183238983,0.00560489296913147,0.0,0.0,0.00025,4.999999999999998e-05
8,wasserstein,0.05,2,-0.9646984934806824,0.0018987655639648438,0.0,0.0,0.0003,0.0
8,wasserstein,0.1,2,-0.9729237258434296,0.006185263395309448,0.0,0.0,0.0001,0.0001
8,wasserstein,0.3,2,-1.4354031085968018,0.003231644630432129,0.0,0.0,5e-05,5e-05
8,wasserstein,1.0,2,-2.4556609392166138,0.044409871101379395,0.0058,0.00039999999999999975,0.0001,0.0001
