dim,forward_kl_mean_reward,reverse_kl_mean_reward,best_wasserstein_lambda,best_wasserstein_reward,best_partial_lambda,best_partial_reward,best_unbalanced_lambda,best_unbalanced_reward,best_partial_minus_kl,best_l2_lambda,best_l2_reward,best_l2_minus_kl,best_ot_minus_reverse_kl,best_l2_minus_reverse_kl,all_ot_beat_kl
2,-0.2850716710090637,-0.20726244151592255,0.03,-0.1673708955446879,0.03,-0.22732789814472198,0.05,-0.1640835553407669,0.057743772864341736,0.1,-0.1661431441704432,0.11892852683862051,0.04317888617515564,0.04111929734547934,1
4,-0.37567780415217084,-0.30598321557044983,0.05,-0.3337067166964213,0.03,-0.3586256404717763,0.05,-0.33103976647059125,0.017052163680394528,0.03,-0.3290914793809255,0.04658632477124536,-0.025056550900141417,-0.02310826381047565,1
8,-0.5732624729474386,-0.3846226930618286,0.05,-0.6631966829299927,0.03,-0.689885675907135,0.1,-0.6581720113754272,-0.11662320295969641,0.03,-0.6582101186116537,-0.08494764566421509,-0.27354931831359863,-0.27358742554982507,0
