dim,seed,method,lambda,mean_reward,bad_mass,good_recall,final_loss
3,0,bc,1.0,-1.2597447633743286,0.0004,0.013,12.18188190460205
3,0,forward_kl,1.0,-0.2658737599849701,0.0,0.0432,-0.6553378701210022
3,0,wasserstein,0.03,-0.36344537138938904,0.0,0.029,1.0605107545852661
3,0,partial_ot,0.03,-0.35719501972198486,0.0,0.028,0.3853376507759094
3,0,unbalanced_ot,0.03,-0.36265072226524353,0.0,0.0282,0.6265556812286377
3,0,wasserstein,0.05,-0.36188310384750366,0.0,0.0275,1.546125888824463
3,0,partial_ot,0.05,-0.3538433015346527,0.0,0.0261,0.4063224792480469
3,0,unbalanced_ot,0.05,-0.3605952560901642,0.0,0.0288,0.7955370545387268
3,0,wasserstein,0.1,-0.37302762269973755,0.0,0.0272,2.9502203464508057
3,0,partial_ot,0.1,-0.3531354069709778,0.0,0.0282,0.4286330044269562
3,0,unbalanced_ot,0.1,-0.36891162395477295,0.0,0.0263,1.1898438930511475
3,0,wasserstein,0.3,-0.8399416208267212,0.0,0.0132,7.735540866851807
3,0,partial_ot,0.3,-0.3637128472328186,0.0,0.027,0.46900370717048645
3,0,unbalanced_ot,0.3,-0.3882594108581543,0.0,0.023,2.9692459106445312
3,0,wasserstein,1.0,-1.8411234617233276,0.0053,0.0082,18.556673049926758
3,0,partial_ot,1.0,-0.4120005965232849,0.0,0.0223,0.6282016038894653
3,0,unbalanced_ot,1.0,-1.803360939025879,0.0041,0.0083,14.750043869018555
3,1,bc,1.0,-1.2887768745422363,0.0006,0.0114,13.63991641998291
3,1,forward_kl,1.0,-0.26558569073677063,0.0,0.041,-0.6238342523574829
3,1,wasserstein,0.03,-0.3631556034088135,0.0,0.0278,1.0127205848693848
3,1,partial_ot,0.03,-0.36490288376808167,0.0,0.0262,0.3884023129940033
3,1,unbalanced_ot,0.03,-0.35537299513816833,0.0,0.0291,0.592278003692627
3,1,wasserstein,0.05,-0.36237597465515137,0.0,0.0266,1.4948002099990845
3,1,partial_ot,0.05,-0.36072903871536255,0.0,0.0275,0.38899534940719604
3,1,unbalanced_ot,0.05,-0.36729854345321655,0.0,0.0275,0.9273021817207336
3,1,wasserstein,0.1,-0.37301161885261536,0.0,0.0282,2.8693220615386963
3,1,partial_ot,0.1,-0.36397436261177063,0.0,0.027,0.4682818353176117
3,1,unbalanced_ot,0.1,-0.36289969086647034,0.0,0.0269,1.1564500331878662
3,1,wasserstein,0.3,-0.884606659412384,0.0,0.0134,6.925759315490723
3,1,partial_ot,0.3,-0.36188456416130066,0.0,0.0257,0.9113880395889282
3,1,unbalanced_ot,0.3,-0.3801986873149872,0.0,0.0253,3.469568967819214
3,1,wasserstein,1.0,-1.8884873390197754,0.0071,0.0076,18.141746520996094
3,1,partial_ot,1.0,-0.4183318018913269,0.0,0.0213,0.42499324679374695
3,1,unbalanced_ot,1.0,-1.7560967206954956,0.0052,0.0082,15.037672996520996
4,0,bc,1.0,-1.3423662185668945,0.0005,0.0051,12.108499526977539
4,0,forward_kl,1.0,-0.35047149658203125,0.0,0.0191,-0.9522814750671387
4,0,wasserstein,0.03,-0.4881896376609802,0.0,0.0113,1.2937580347061157
4,0,partial_ot,0.03,-0.4806382954120636,0.0,0.0099,0.46718713641166687
4,0,unbalanced_ot,0.03,-0.48215487599372864,0.0,0.0109,0.7660582661628723
4,0,wasserstein,0.05,-0.48532339930534363,0.0,0.0107,1.5833712816238403
4,0,partial_ot,0.05,-0.47565674781799316,0.0,0.0093,0.47732076048851013
4,0,unbalanced_ot,0.05,-0.48461097478866577,0.0,0.012,0.8518391847610474
4,0,wasserstein,0.1,-0.49070215225219727,0.0,0.0093,3.1035079956054688
4,0,partial_ot,0.1,-0.4764825701713562,0.0,0.0102,0.5288779139518738
4,0,unbalanced_ot,0.1,-0.48999056220054626,0.0,0.0093,1.396786093711853
4,0,wasserstein,0.3,-0.9810353517532349,0.0,0.0056,7.840728759765625
4,0,partial_ot,0.3,-0.4883365333080292,0.0,0.0112,0.4714246690273285
4,0,unbalanced_ot,0.3,-0.5006483197212219,0.0,0.0097,3.5084102153778076
4,0,wasserstein,1.0,-1.9605863094329834,0.0064,0.002,20.1429500579834
4,0,partial_ot,1.0,-0.5330929160118103,0.0,0.0091,0.5973681211471558
4,0,unbalanced_ot,1.0,-1.9705795049667358,0.0055,0.0037,13.945003509521484
4,1,bc,1.0,-1.3702367544174194,0.0008,0.0042,13.835709571838379
4,1,forward_kl,1.0,-0.3495692312717438,0.0,0.0199,-0.9015771150588989
4,1,wasserstein,0.03,-0.4763930141925812,0.0,0.0105,1.1181061267852783
