dim,method,lambda,n_seeds,mean_reward_mean,mean_reward_std,bad_mass_mean,bad_mass_std,good_recall_mean,good_recall_std
5,partial_ot,0.05,2,-0.5965042412281036,0.0030366480350494385,5e-05,5e-05,0.028499999999999998,0.00039999999999999937
5,partial_ot,0.1,2,-0.6012952327728271,0.002417623996734619,0.0,0.0,0.025750000000000002,4.99999999999997e-05
5,partial_ot,0.3,2,-0.5952616631984711,0.004225641489028931,0.0,0.0,0.027549999999999998,0.0001499999999999991
5,partial_ot,1.0,2,-0.5993715226650238,0.0001010596752166748,0.0,0.0,0.025599999999999998,0.000700000000000001
5,unbalanced_ot,0.03,2,-0.6043509244918823,0.0017580389976501465,0.0,0.0,0.0285,0.0
5,unbalanced_ot,0.05,2,-0.5975124537944794,0.0018815100193023682,0.0,0.0,0.0287,0.00040000000000000105
5,unbalanced_ot,0.1,2,-0.598395437002182,0.006728321313858032,5e-05,5e-05,0.0264,0.0007999999999999986
5,unbalanced_ot,0.3,2,-0.6022092401981354,0.002223283052444458,0.0,0.0,0.02815,0.0002500000000000002
5,unbalanced_ot,1.0,2,-0.5986710786819458,8.875131607055664e-05,0.0,0.0,0.02695,0.0007499999999999989
5,wasserstein,0.03,2,-0.6003832221031189,0.004462242126464844,0.0,0.0,0.0264,0.0022000000000000006
5,wasserstein,0.05,2,-0.6029651463031769,0.002882927656173706,0.0001,0.0001,0.0291,0.0009999999999999992
5,wasserstein,0.1,2,-0.6018944680690765,0.0011760294437408447,5e-05,5e-05,0.027,0.0023
5,wasserstein,0.3,2,-0.6031300723552704,0.0011143386363983154,5e-05,5e-05,0.0268,9.99999999999994e-05
5,wasserstein,1.0,2,-0.6070948243141174,0.0002218484878540039,5e-05,5e-05,0.0271,0.00039999999999999937
8,bc,1.0,2,-1.8257720470428467,0.010397076606750488,0.0974,0.0034000000000000002,0.0012499999999999998,5.000000000000002e-05
8,forward_kl,1.0,2,-1.0733027458190918,0.018998384475708008,0.00155,0.00125,0.00425,0.0005499999999999997
8,partial_ot,0.03,2,-0.9568690359592438,0.003050476312637329,0.0,0.0,0.0053,0.0
8,partial_ot,0.05,2,-0.9603419899940491,0.0003921985626220703,0.0,0.0,0.0056500000000000005,0.0002499999999999998
8,partial_ot,0.1,2,-0.9567239284515381,0.005930960178375244,5e-05,5e-05,0.00485,5.000000000000013e-05
8,partial_ot,0.3,2,-0.9508477449417114,0.0016608238220214844,0.0,0.0,0.00595,0.00065
8,partial_ot,1.0,2,-0.950226217508316,0.006795734167098999,5e-05,5e-05,0.0052499999999999995,0.00065
8,unbalanced_ot,0.03,2,-0.959519237279892,0.007266014814376831,5e-05,5e-05,0.00615,0.00014999999999999996
8,unbalanced_ot,0.05,2,-0.9622400999069214,0.0024544596672058105,0.0,0.0,0.0052499999999999995,0.00035000000000000005
8,unbalanced_ot,0.1,2,-0.9596274793148041,0.004415959119796753,0.0,0.0,0.00565,0.00014999999999999996
8,unbalanced_ot,0.3,2,-0.9554380774497986,2.4199485778808594e-05,0.0001,0.0001,0.0056,0.00019999999999999966
8,unbalanced_ot,1.0,2,-0.9580629467964172,0.0021386146545410156,0.0001,0.0,0.0051,0.0005
8,wasserstein,0.03,2,-0.9641180634498596,0.004141509532928467,5e-05,5e-05,0.0058,0.0
8,wasserstein,0.05,2,-0.9628686904907227,7.18235969543457e-05,0.0,0.0,0.006,0.0007000000000000001
8,wasserstein,0.1,2,-0.9525448679924011,0.004738807678222656,0.0,0.0,0.0049499999999999995,0.00035000000000000005
