dim,seed,method,lambda,mean_reward,bad_mass,good_recall,final_loss
4,2,partial_ot,0.3,-3.654383659362793,0.0,0.0011,-25.454286575317383
4,2,partial_ot,1.0,-9.008695602416992,0.2394,0.0014,-91.06681060791016
4,2,reverse_kl,1.0,-0.5927839875221252,0.0,0.0103,0.9469960331916809
4,2,unbalanced_ot,0.03,-0.33082544803619385,0.0,0.0003,0.5551077127456665
4,2,unbalanced_ot,0.05,-0.3304257392883301,0.0,0.0001,0.8366138935089111
4,2,unbalanced_ot,0.1,-0.32899948954582214,0.0,0.0001,1.1214895248413086
4,2,unbalanced_ot,0.3,-0.3562866747379303,0.0,0.0004,2.7484257221221924
4,2,unbalanced_ot,1.0,-2.4880008697509766,0.0211,0.0033,13.098381042480469
4,2,wasserstein,0.03,-0.33577218651771545,0.0,0.0002,1.0429648160934448
4,2,wasserstein,0.05,-0.3327151834964752,0.0,0.0001,1.6571112871170044
4,2,wasserstein,0.1,-0.3556111454963684,0.0,0.0001,2.718991279602051
4,2,wasserstein,0.3,-0.8545088768005371,0.0,0.0033,6.817967414855957
4,2,wasserstein,1.0,-2.9427993297576904,0.0297,0.0027,18.72357749938965
8,0,bc,1.0,-1.957839012145996,0.0051,0.001,7.696592330932617
8,0,forward_kl,1.0,-0.9835705161094666,0.0,0.001,-0.562655508518219
8,0,l2_constraint,0.03,-0.661666989326477,0.0,0.0,1.5734014511108398
8,0,l2_constraint,0.05,-0.6649344563484192,0.0,0.0,2.0681023597717285
8,0,l2_constraint,0.1,-0.6559862494468689,0.0,0.0,3.32476544380188
8,0,l2_constraint,0.3,-0.6628729701042175,0.0,0.0002,8.114534378051758
8,0,l2_constraint,1.0,-0.6808525323867798,0.0,0.0,27.316070556640625
8,0,partial_ot,0.03,-0.8825445175170898,0.0,0.0003,0.12379497289657593
8,0,partial_ot,0.05,-0.9982474446296692,0.0,0.0003,0.2564099431037903
8,0,partial_ot,0.1,-1.7015113830566406,0.0,0.0012,-1.8416805267333984
8,0,partial_ot,0.3,-2.828620672225952,0.0036,0.0002,-9.617156028747559
8,0,partial_ot,1.0,-8.498909950256348,0.2221,0.0,-90.29774475097656
8,0,reverse_kl,1.0,-0.8956910371780396,0.0,0.0053,-1.6183052062988281
8,0,unbalanced_ot,0.03,-0.6595760583877563,0.0,0.0,0.96173095703125
8,0,unbalanced_ot,0.05,-0.6645186543464661,0.0,0.0,1.1700233221054077
8,0,unbalanced_ot,0.1,-0.6629506945610046,0.0,0.0001,1.5682899951934814
8,0,unbalanced_ot,0.3,-0.6814730763435364,0.0,0.0,3.3125863075256348
8,0,unbalanced_ot,1.0,-2.819416046142578,0.0205,0.0005,13.676031112670898
8,0,wasserstein,0.03,-0.6625950932502747,0.0,0.0,1.4391108751296997
8,0,wasserstein,0.05,-0.6672223806381226,0.0,0.0,1.9984588623046875
8,0,wasserstein,0.1,-0.6733154058456421,0.0,0.0,3.146191120147705
8,0,wasserstein,0.3,-1.1830822229385376,0.0,0.0001,7.643521785736084
8,0,wasserstein,1.0,-3.2468626499176025,0.0314,0.0002,21.162778854370117
8,1,bc,1.0,-2.010061740875244,0.0065,0.0007,8.305217742919922
8,1,forward_kl,1.0,-0.996894121170044,0.0,0.0021,-1.1759711503982544
8,1,l2_constraint,0.03,-0.6550528407096863,0.0,0.0001,1.4657015800476074
8,1,l2_constraint,0.05,-0.6680548787117004,0.0,0.0001,2.081071615219116
8,1,l2_constraint,0.1,-0.6600899696350098,0.0,0.0,3.0989718437194824
8,1,l2_constraint,0.3,-0.6668491959571838,0.0,0.0,7.825440406799316
8,1,l2_constraint,1.0,-0.6663489937782288,0.0,0.0,27.40433120727539
8,1,partial_ot,0.03,-0.8259704113006592,0.0,0.0001,0.33350670337677
8,1,partial_ot,0.05,-0.976621687412262,0.0,0.0,0.13679790496826172
8,1,partial_ot,0.1,-1.690579891204834,0.0,0.0009,-1.6072134971618652
8,1,partial_ot,0.3,-3.2972536087036133,0.0,0.0,-11.677424430847168
8,1,partial_ot,1.0,-7.125270366668701,0.1767,0.0,-51.367286682128906
